avg_euclid_speed,max_euclid_speed,min_euclid_speed,avg_x_manhattan_speed,max_x_manhattan_speed,min_x_manhattan_speed,avg_y_manhattan_speed,max_y_manhattan_speed,min_y_manhattan_speed,STD to Vertical Central Line,STD to Horizontal Central Line,Ratio A1,Ratio A2,Ratio A3,Ratio A4,Ratio A5,Large Drift from Max Horizontally,Large Drift from Max Vertically,Small Drift from Max Horizontally,Small Drift from Max Vertically,Large Drift from Average Horizontally,Large Drift from Average Vertically,Small Drift from Average Horizontally,Small Drift from Average Vertically,Class
6.540850222492218,0.029915968692402872,25.120564075325536,5.2968150297581404,0.0010851693521857937,16.046596514304504,2.883994732561182,0.024017364426044012,19.32742817266815,107.15283664599693,379.0858487603561,0.22245489690721168,1.415796176468423,0.8565580430945104,1.1843604023434167,1.312350622342241,68761.9392262427,24546.84840643145,25419.522773757308,14133.259593568544,167562.43400749462,64125.12117560916,44395.8780203438,18639.198104459843,0
11.765406214611978,1.6158903690099373,23.371292230149457,6.351644492263791,0.046600283438642795,20.754392370673386,8.688115850545412,1.549604473121301,19.25418696276645,125.98408761900392,419.7629089730638,0.6759983757716223,0.5212454245890116,1.018319132103267,0.8878238721529113,1.3550944254412622,61411.90476405097,19745.22025778133,20644.64623594906,10326.053742218674,146065.1802664066,51138.53431141805,33853.48990537859,15508.221485810378,0
11.669063651511689,2.131958893193399,26.7842701671496,8.358219787059056,0.07785903220787439,23.562719775945233,6.98573990345149,0.06438520271210825,17.264405583281967,126.11915244978125,540.7612538857326,2.465009718014702,1.0386382942799708,0.8115643641845336,1.142053814989683,1.7950226360078805,46925.273181826684,12440.204865485752,9446.716818173329,7800.427134514244,104437.50319979659,33706.87250858673,16665.68961893839,11446.473593511872,0
9.734636799137622,0.12576953318764372,23.444864240289746,7.344519078763831,0.0034406868974934278,15.601580856142093,5.382145967595658,0.019125712212714543,17.500066686583725,112.01624930880395,399.1871648616193,1.004096091266981,1.0350123166924952,0.25877256616991756,1.3374128558705203,1.249885675611407,53578.45074254179,18094.95821357846,20095.300257458228,11266.781786421547,131001.29728712676,48591.54716606917,34705.518684662515,15876.80854585419,0
3.5242628179488444,0.12256559510992092,30.52756109557661,1.0467984852783365,6.9897579487688E-4,26.0196206617245,3.1066825129515863,0.01844654402621001,15.96594272393967,102.27951725130059,266.7422379971814,0.40172917681442133,0.12913038917444614,0.2302276518496713,0.30711936706811155,0.5023113387080033,54036.56426131964,25866.14065869305,8404.48873868036,14596.988341306947,116548.1828016962,67241.29825691339,9630.856009833626,19454.18845548965,0
7.171735727468366,0.22491203934612825,24.465413273065995,4.704604934174422,0.04712712370870345,16.643046187996248,4.876908639134239,0.04881322575145948,22.306673083023487,96.41356721868603,53.27858967668507,0.3576840075301994,0.5712848519689573,0.8998841436618594,0.3611234953187698,1.1783368002035233,533986.2082951968,97906.55707061519,389399.8232951966,20926.841864363105,678901.9590659312,176609.81533436486,394638.2282558048,30270.74973307551,0
2.939651031446026,0.03076676410100604,38.88614359822262,1.5090594588567927,0.0,28.398486546612844,2.208158062644897,0.0019489327644208634,26.564226429607142,280.14495264503745,499.4551417441326,0.7168661897003716,0.7985432712419104,0.6672437564628839,0.6482773982773976,1.153415231466333,155367.24070368506,87322.85270483283,13401.51329631497,14018.709295167173,324698.20812287735,190116.53448809666,20508.054151231943,22193.30219793892,0
9.93317596737188,0.02609406469920999,21.07810580677767,4.475458167497979,0.025915757590495702,15.654008438818572,7.70028523514833,0.0030452784827042275,20.734579938560174,116.29719837952447,75.64946729313627,0.08039073881918854,1.6670490818134287,1.5408302483257768,0.5604406222823467,0.7370750008016338,420594.6437144838,112188.96263436355,275327.9417144841,38506.40782405769,566457.2244409934,189309.3854172824,282303.99350824766,51423.99457842029,0
3.529255839367805,0.016447280275118787,37.651169981191,1.5467869840569013,0.0035500557865877037,26.725073536869868,2.8074663877178017,0.005492508165795484,26.52133189342942,267.09633716868547,480.42442086188447,0.5360233987942455,0.8477889257777463,0.9129383849799705,1.1702792267566737,0.7723603982980225,147817.92973482187,81437.1808952828,15403.969265178175,14350.120104717182,311746.3420340377,179484.52988392467,23270.18613130046,25049.868779192362,0
5.537293128733356,0.06256784826591821,37.12039253032593,3.378088101775505,0.026053545738447204,28.691269869118212,4.009477439275246,0.03624435140629851,23.55280397113912,246.28683589307815,453.1327899447473,1.0738075413346029,1.1804649685099704,0.7796558049317568,0.7679322577920434,1.1703291633161514,140039.53854166725,78735.5814894225,16150.016458332746,25328.264510577515,297441.0929722289,186077.15916875834,26199.129396006076,39840.88236168258,0
